voyageID,voyage,port,whaling_ground,sealing_ground,year,whales,whale_oil,seals,seal_oil,whales_other,source,masterID,master_unc,master,vesselID,vessel,vessel_type,tonnage,notes
SV1198,Dee : 1820,Aberdeen,East Greenland,Only whaling,1820,5,84,,,,,SM0063,,"Brown, J",SS057,Dee,sailing vessel,319,
SV1199,Don : 1820,Aberdeen,East Greenland,Only whaling,1820,3,46,,,,,SM0108,,"Craig, A",SS064,Don,sailing vessel,333,
SV1200,Elizabeth : 1820,Aberdeen,Davis Strait,Only whaling,1820,14,172,,,,,SM0497,,"Valentine, G",SS084,Elizabeth,sailing vessel,310,
SV1201,Henrietta : 1820,Aberdeen,East Greenland,East Greenland,1820,8,20,20,,,,SM0424,,"Small, R",SS118,Henrietta,sailing vessel,260,
SV1202,Hercules : 1820,Aberdeen,East Greenland,Only whaling,1820,0,0,,,,,SM0223,,"Inglis, G",SS119,Hercules,sailing vessel,248,Clean.
SV1203,Jane : 1820,Aberdeen,East Greenland,East Greenland,1820,1,11,25,,,,SM0095,,"Christie, T",SS138,Jane,sailing vessel,278,
SV1204,Letita : 1820,Aberdeen,Davis Strait,Only whaling,1820,16,150,,,,,SM0049,,"Beswell, J",SS157,Letita,sailing vessel,318,
SV1206,Middleton : 1820,Aberdeen,East Greenland,East Greenland,1820,4,25,8,,,,SM0033,,"Armstrong, T",SS177,Middleton,sailing vessel,329,
SV1205,Middleton : 1820,Aberdeen,Davis Strait,Only whaling,1820,16,185,,,,,SM0082,,"Cargill, J",SS178,Middleton,sailing vessel,294,
SV1207,Neptune : 1820,Aberdeen,East Greenland,East Greenland,1820,2,15,200,,,,SM0379,,"Ridley, T",SS186,Neptune,sailing vessel,282,
SV1208,Princess of Wales : 1820,Aberdeen,East Greenland,East Greenland,1820,4,22,161,,,,SM0534,,"Woodward, W",SS216,Princess of Wales,sailing vessel,308,
SV1209,St Andrew : 1820,Aberdeen,East Greenland,East Greenland,1820,13,122,308,,,,SM0335,,"Newton, J",SS250,St Andrew,sailing vessel,313,
SV1210,Ythan : 1820,Aberdeen,East Greenland,Only whaling,1820,3,55,,,,,SM0109,,"Craigie, A",SS292,Ythan,sailing vessel,264,
SV1174,Home Castle : 1820,Borrowstouneness,Davis Strait,Only whaling,1820,17,217,,,,,SM0511,,"Wallace, G",SS124,Home Castle,sailing vessel,311,
SV1175,Juno : 1820,Borrowstouneness,East Greenland,Only whaling,1820,7,43,,,,,SM0386,,"Robertson, D",SS149,Juno,sailing vessel,353,
SV1176,Larkins : 1820,Borrowstouneness,Davis Strait,Only whaling,1820,17,230,,,,,SM0327,,"Muirhead, G",SS158,Larkins,sailing vessel,416,
SV1177,Rattler : 1820,Borrowstouneness,Davis Strait,Only whaling,1820,14,178,,,,,SM0454,,"Stodart, R",SS224,Rattler,sailing vessel,349,
SV1178,Success : 1820,Borrowstouneness,Davis Strait,Only whaling,1820,13,138,,,,,SM0482,,"Thompson, J",SS255,Success,sailing vessel,305,
SV1182,Achilles : 1820,Dundee,Davis Strait,Only whaling,1820,3,38,,,,,SM0155,,"Deuchers, W",SS003,Achilles,sailing vessel,367,
SV1183,Advice : 1820,Dundee,Davis Strait,Only whaling,1820,12,142,,,,,SM0523,,"Webster, L",SS007,Advice,sailing vessel,324,
SV1184,Calypso : 1820,Dundee,Davis Strait,Only whaling,1820,12,163,,,,,SM0488,,"Thoms, G",SS041,Calypso,sailing vessel,306,
SV1185,Estridge : 1820,Dundee,Davis Strait,Only whaling,1820,12,164,,,,,SM0152,,"Deuchers, G",SS096,Estridge,sailing vessel,312,
SV1186,Fairy : 1820,Dundee,East Greenland,Only whaling,1820,6.5,73,,,,,SM0490,,"Thoms, W",SS098,Fairy,sailing vessel,247,
SV1187,Friendship : 1820,Dundee,Davis Strait,Only whaling,1820,13,176,,,,,SM0225,,"Ireland, J",SS104,Friendship,sailing vessel,304,
SV1188,Horn : 1820,Dundee,Davis Strait,Only whaling,1820,17,236,,,,,SM0498,,"Valentine, W",SS128,Horn,sailing vessel,368,
SV1189,Princess Charlotte : 1820,Dundee,Davis Strait,Only whaling,1820,7,149,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,Also 56 casks from the wrecked Brothers of Hull.
SV1190,Three Brothers : 1820,Dundee,Davis Strait,Only whaling,1820,18,181,,,,,SM0174,,"Foreman, R",SS270,Three Brothers,sailing vessel,339,
SV1171,Dexterity : 1820,Edinburgh/Leith,Davis Strait,Only whaling,1820,16,257,,,,,SM0290,,"Marr, D",SS058,Dexterity,sailing vessel,397,
SV1172,North Pole : 1820,Edinburgh/Leith,Davis Strait,Only whaling,1820,14,182,,,,,SM0496,,"Turpin, E",SS188,North Pole,sailing vessel,314,
SV1173,William and Ann : 1820,Edinburgh/Leith,Davis Strait,Only whaling,1820,17,167,,,,,SM0501,,"Wake, R",SS287,William and Ann,sailing vessel,364,
SV1227,John : 1820,Greenock,East Greenland,East Greenland,1820,15,126,28,,,,SM0228,,"Jackson, T",SS146,John,sailing vessel,316,"Note: Baffin Bay now becomes the primary focus, though the learning curve was slow and painful. Despite recent losses, fleet increased to 57, but ratio between the two grounds remains unchanged in EG’s favour (industry is still reluctant to change), especially with EG being less expensive and risky – the bowhead stock, however, had been depleted to such an extent that the fishery in that quarter had become too much of a gamble. This all changed after the 1820 results showed just how substantial profits on the western grounds could be when conditions were favourable. Baffin Bay now became the focus, a situation which does not change until the DS bowhead stock had also been seriously reduced by the 1830s and whalers are forced to turn to EG seals as their main target, and then at NL in latter half of the century."
SV1179,Earl Percy : 1820,Kirkcaldy,Davis Strait,Only whaling,1820,17,213,,,,,SM0142,,"Davidson, T",SS073,Earl Percy,sailing vessel,319,
SV1180,Rambler : 1820,Kirkcaldy,East Greenland,East Greenland,1820,6,65,40,,,,SM0415,,"Sime, W",SS221,Rambler,sailing vessel,282,
SV1181,Triad : 1820,Kirkcaldy,Davis Strait,Only whaling,1820,11,142,,,,,SM0099,,"Cleghorn, R",SS273,Triad,sailing vessel,282,
SV1226,Ellen : 1820,Kirkwall,East Greenland,Only whaling,1820,3,27,,,,,SM0433,,"Spence, J",SS085,Ellen,sailing vessel,274,
SV1191,Eliza Swan : 1820,Montrose,East Greenland,Only whaling,1820,4,55,,,,,SM0051,,"Birnie, J",SS083,Eliza Swan,sailing vessel,306,
SV1192,Hero : 1820,Montrose,East Greenland,Only whaling,1820,7,81,,,,,SM0540,,"Young, J",SS122,Hero,sailing vessel,366,
SV1193,London : 1820,Montrose,East Greenland,Only whaling,1820,12,155,,,,,SM0120,,"Cunningham, R",SS164,London,sailing vessel,345,
SV1194,Monarch : 1820,Montrose,East Greenland,Only whaling,1820,3,41,,,,,SM0538,,"Young, A",SS180,Monarch,sailing vessel,311,
SV1195,Spencer : 1820,Montrose,East Greenland,Only whaling,1820,8,66,,,,,SM0238,,"Keith, A",SS248,Spencer,sailing vessel,340,
SV1211,Active : 1820,Peterhead,East Greenland,East Greenland,1820,4,120,4560,,,,SM0189,,"Gray, D",SS004,Active,sailing vessel,311,"Note: Major movement in P'head to sealing at EG, led by the Grays, P'head's foremost family, and subsequently in the entire Scottish Northern trade."
SV1212,Alert : 1820,Peterhead,East Greenland,Only whaling,1820,3,42,,,,,SM0357,,"Penny, W",SS011,Alert,sailing vessel,314,
SV1213,Alpheus : 1820,Peterhead,East Greenland,East Greenland,1820,9,84,130,,,,SM0159,,"Duncan, A",SS021,Alpheus,sailing vessel,254,
SV1214,Dexterity : 1820,Peterhead,East Greenland,East Greenland,1820,13,159,69,,,,SM0388,,"Robertson, R",SS059,Dexterity,sailing vessel,321,
SV1215,Eclipse : 1820,Peterhead,East Greenland,East Greenland,1820,11,162,90,,,,SM0466,,"Sutter, J",SS076,Eclipse,sailing vessel,287,
SV1216,Gleaner : 1820,Peterhead,East Greenland,East Greenland,1820,6,88,21,,,,SM0412,,"Shand, J",SS110,Gleaner,sailing vessel,262,
SV1218,Hannibal : 1820,Peterhead,East Greenland,East Greenland,1820,11,56,58,,,,SM0391,,"Robertson, W",SS115,Hannibal,sailing vessel,315,
SV1217,Hope : 1820,Peterhead,East Greenland,East Greenland,1820,2,9,45,,,,SM0282,,"Mackie, A",SS125,Hope,sailing vessel,242,
SV1219,Invincible : 1820,Peterhead,East Greenland,East Greenland,1820,4,62,50,,,,SM0215,,"Hogg, J",SS131,Invincible,sailing vessel,306,
SV1220,Jean : 1820,Peterhead,East Greenland,East Greenland,1820,3,51,323,,,,SM0068,,"Bruce, R",SS145,Jean,sailing vessel,236,
SV1221,Mary : 1820,Peterhead,East Greenland,East Greenland,1820,4,37,1160,,,,SM0487,,"Thom, A",SS171,Mary,sailing vessel,157,"Note: Very small - probably first 'true' sealer - suitable, and less costly to purchase, crew and fit out."
SV1222,Perseverance : 1820,Peterhead,East Greenland,East Greenland,1820,4,57,5,,,,SM0318,,"Milne, W",SS200,Perseverance,sailing vessel,240,
SV1223,Resolution : 1820,Peterhead,East Greenland,Only whaling,1820,10,65,,,,,SM0361,,"Philips, T",SS228,Resolution,sailing vessel,400,"Whales small, thus indication of the state of the stock, and additional damage with no regulations."
SV1224,Superior : 1820,Peterhead,East Greenland,East Greenland,1820,8,56,26,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1225,Union : 1820,Peterhead,East Greenland,East Greenland,1820,11,82,86,,,,SM0283,,"Mackie, T",SS280,Union,sailing vessel,224,
SV1255,Alexander : 1821,Aberdeen,Davis Strait,Only whaling,1821,13,130,,,,,SM0523,,"Webster, L",SS014,Alexander,sailing vessel,282,
SV1256,Bon Accord : 1821,Aberdeen,Davis Strait,Only whaling,1821,26,201,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,
SV1257,Dee : 1821,Aberdeen,East Greenland,East Greenland,1821,4,58,55,,,,SM0108,,"Craig, A",SS057,Dee,sailing vessel,319,
SV1258,Don : 1821,Aberdeen,Davis Strait,Only whaling,1821,21,224,,,,,SM0063,,"Brown, J",SS064,Don,sailing vessel,333,
SV1259,Elizabeth : 1821,Aberdeen,Davis Strait,Only whaling,1821,0,0,,,,,SM0497,,"Valentine, G",SS084,Elizabeth,sailing vessel,310,Lost - crew saved.
SV1260,Henrietta : 1821,Aberdeen,East Greenland,Only whaling,1821,9,95,,,,,SM0424,,"Small, R",SS118,Henrietta,sailing vessel,260,
SV1261,Hercules : 1821,Aberdeen,East Greenland,Only whaling,1821,1,12,,,,,SM0363,,"Pinchen, J",SS119,Hercules,sailing vessel,248,
SV1262,Jane : 1821,Aberdeen,East Greenland,Only whaling,1821,6,110,,,,,SM0068,,"Bruce, R",SS138,Jane,sailing vessel,278,
SV1263,Letita : 1821,Aberdeen,Davis Strait,Only whaling,1821,14,175,,,,,SM0098,,"Clark, J",SS157,Letita,sailing vessel,318,
SV1265,Middleton : 1821,Aberdeen,Davis Strait,Only whaling,1821,5,76,,,,,SM0371,,"Reed, W",SS177,Middleton,sailing vessel,329,
SV1264,Middleton : 1821,Aberdeen,Davis Strait,Only whaling,1821,9,88,,,,,SM0082,,"Cargill, J",SS178,Middleton,sailing vessel,294,
SV1266,Neptune : 1821,Aberdeen,East Greenland,Only whaling,1821,9,122,,,,,SM0033,,"Armstrong, T",SS186,Neptune,sailing vessel,282,
SV1267,Princess of Wales : 1821,Aberdeen,Davis Strait,Only whaling,1821,7,120,,,,,SM0534,,"Woodward, W",SS216,Princess of Wales,sailing vessel,308,
SV1268,St Andrew : 1821,Aberdeen,Davis Strait,Only whaling,1821,17,144,,,,,SM0335,,"Newton, J",SS250,St Andrew,sailing vessel,313,
SV1269,Ythan : 1821,Aberdeen,Davis Strait,Only whaling,1821,9,130,,,,,SM0109,,"Craigie, A",SS292,Ythan,sailing vessel,264,
SV1232,Home Castle : 1821,Borrowstouneness,Davis Strait,Only whaling,1821,17,163,,,,,SM0511,,"Wallace, G",SS124,Home Castle,sailing vessel,311,
SV1233,Juno : 1821,Borrowstouneness,East Greenland,Only whaling,1821,18,210,,,,,SM0273,,"Lyall, J",SS149,Juno,sailing vessel,353,
SV1234,Rattler : 1821,Borrowstouneness,Davis Strait,Only whaling,1821,14,145,,,,,SM0454,,"Stodart, R",SS224,Rattler,sailing vessel,349,
SV1235,Success : 1821,Borrowstouneness,Davis Strait,Only whaling,1821,12,137,,,,,SM0482,,"Thompson, J",SS255,Success,sailing vessel,305,
SV1240,Achilles : 1821,Dundee,Davis Strait,Only whaling,1821,9,125,,,,,SM0498,,"Valentine, W",SS003,Achilles,sailing vessel,367,
SV1241,Advice : 1821,Dundee,Davis Strait,Only whaling,1821,13,161,,,,,SM0523,,"Webster, L",SS007,Advice,sailing vessel,324,
SV1242,Calypso : 1821,Dundee,Davis Strait,Only whaling,1821,12,143,,,,,SM0488,,"Thoms, G",SS041,Calypso,sailing vessel,306,
SV1243,Dorothy : 1821,Dundee,Davis Strait,Only whaling,1821,19,150,,,,,SM0155,,"Deuchers, W",SS065,Dorothy,sailing vessel,369,
SV1244,Estridge : 1821,Dundee,Davis Strait,Only whaling,1821,18,200,,,,,SM0152,,"Deuchers, G",SS096,Estridge,sailing vessel,312,
SV1245,Fairy : 1821,Dundee,East Greenland,Only whaling,1821,0,0,,,,,SM0490,,"Thoms, W",SS098,Fairy,sailing vessel,247,Clean.
SV1246,Friendship : 1821,Dundee,Davis Strait,Only whaling,1821,18,160,,,,,SM0225,,"Ireland, J",SS104,Friendship,sailing vessel,304,
SV1247,Horn : 1821,Dundee,Davis Strait,Only whaling,1821,13.5,150,,,,,SM0234,,"Jeffers, W",SS128,Horn,sailing vessel,368,
SV1248,Princess Charlotte : 1821,Dundee,Davis Strait,Only whaling,1821,27,218,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,
SV1249,Three Brothers : 1821,Dundee,Davis Strait,Only whaling,1821,12,155,,,,,SM0174,,"Foreman, R",SS270,Three Brothers,sailing vessel,339,
SV1228,Dexterity : 1821,Edinburgh/Leith,Davis Strait,Only whaling,1821,0,0,,,,,SM0290,,"Marr, D",SS058,Dexterity,sailing vessel,397,Lost - crew saved. 
SV1229,Larkins : 1821,Edinburgh/Leith,Davis Strait,Only whaling,1821,0,0,,,,,SM0263,,"Liston, J",SS158,Larkins,sailing vessel,416,Lost - crew saved.
SV1230,North Pole : 1821,Edinburgh/Leith,Davis Strait,Only whaling,1821,7,130,,,,,SM0160,,"Duncan, W",SS188,North Pole,sailing vessel,314,
SV1231,William and Ann : 1821,Edinburgh/Leith,East Greenland,Only whaling,1821,1,17,,,,,SM0513,,"Ware, R",SS287,William and Ann,sailing vessel,364,Late departure and returned 'leaky.'
SV1287,John : 1821,Greenock,East Greenland,Only whaling,1821,12,161,,,,,SM0228,,"Jackson, T",SS146,John,sailing vessel,316,
SV1236,Caledonia : 1821,Kirkcaldy,Davis Strait,Only whaling,1821,20,196,,,,,SM0345,,"Oliphant, H",SS040,Caledonia,sailing vessel,373,
SV1237,Earl Percy : 1821,Kirkcaldy,Davis Strait,Only whaling,1821,18,203,,,,,SM0142,,"Davidson, T",SS073,Earl Percy,sailing vessel,319,
SV1238,Rambler : 1821,Kirkcaldy,East Greenland,Only whaling,1821,12,139,,,,,SM0415,,"Sime, W",SS221,Rambler,sailing vessel,282,
SV1239,Triad : 1821,Kirkcaldy,Davis Strait,Only whaling,1821,13,111,,,,,SM0099,,"Cleghorn, R",SS273,Triad,sailing vessel,282,
SV1286,Ellen : 1821,Kirkwall,Davis Strait,Only whaling,1821,11,105,,,,,SM0433,,"Spence, J",SS085,Ellen,sailing vessel,274,
SV1250,Eliza Swan : 1821,Montrose,East Greenland,Only whaling,1821,5,51,,,,,SM0051,,"Birnie, J",SS083,Eliza Swan,sailing vessel,306,
SV1251,Hero : 1821,Montrose,Davis Strait,Only whaling,1821,14,155,,,,,SM0540,,"Young, J",SS122,Hero,sailing vessel,366,
SV1252,London : 1821,Montrose,East Greenland,Only whaling,1821,3,34,,,,,SM0120,,"Cunningham, R",SS164,London,sailing vessel,345,Returned early 'leaky.'
SV1253,Monarch : 1821,Montrose,Davis Strait,Only whaling,1821,19,152,,,,,SM0538,,"Young, A",SS180,Monarch,sailing vessel,311,
SV1254,Spencer : 1821,Montrose,Davis Strait,Only whaling,1821,9,134,,,,,SM0238,,"Keith, A",SS248,Spencer,sailing vessel,340,
SV1270,Active : 1821,Peterhead,East Greenland,East Greenland,1821,4,78,2800,,,,SM0189,,"Gray, D",SS004,Active,sailing vessel,311,Note: Gray provides early leadership in P'head's growth and development of EG sealing by UK ports.
SV1271,Alert : 1821,Peterhead,East Greenland,Only whaling,1821,18,155,,,,,SM0357,,"Penny, W",SS011,Alert,sailing vessel,314,
SV1272,Alpheus : 1821,Peterhead,East Greenland,East Greenland,1821,2,38,10,,,,SM0159,,"Duncan, A",SS021,Alpheus,sailing vessel,254,
SV1274,Dexterity : 1821,Peterhead,East Greenland,Only whaling,1821,11,121,,,,,SM0388,,"Robertson, R",SS059,Dexterity,sailing vessel,321,
SV1273,Eclipse : 1821,Peterhead,East Greenland,Only whaling,1821,10,126,,,,,SM0466,,"Sutter, J",SS076,Eclipse,sailing vessel,283,
SV1275,Gleaner : 1821,Peterhead,East Greenland,Only whaling,1821,11,160,,,,,SM0412,,"Shand, J",SS110,Gleaner,sailing vessel,262,
SV1276,Hannibal : 1821,Peterhead,Davis Strait,Only whaling,1821,15,150,,,,,SM0391,,"Robertson, W",SS115,Hannibal,sailing vessel,315,
SV1277,Hope : 1821,Peterhead,East Greenland,Only whaling,1821,10,113,,,,,SM0391,,"Robertson, W",SS125,Hope,sailing vessel,242,
SV1278,Invincible : 1821,Peterhead,East Greenland,Only whaling,1821,7,83,,,,,SM0215,,"Hogg, J",SS131,Invincible,sailing vessel,306,
SV1279,Jean : 1821,Peterhead,East Greenland,Only whaling,1821,1,5,,,,,SM0377,,"Reid, W",SS145,Jean,sailing vessel,236,
SV1280,Mary : 1821,Peterhead,East Greenland,East Greenland,1821,8,103,1600,,,,SM0487,,"Thoms, A",SS171,Mary,sailing vessel,157,Full.
SV1281,Perseverance : 1821,Peterhead,East Greenland,Only whaling,1821,6,72,,,,,SM0421,,"Simpson, G",SS200,Perseverance,sailing vessel,240,
SV1282,Resolution : 1821,Peterhead,Davis Strait,Only whaling,1821,15,191,,,,,SM0361,,"Philips, T",SS228,Resolution,sailing vessel,400,
SV1283,Superior : 1821,Peterhead,Davis Strait,Only whaling,1821,20,202,,,,,SM0289,,"Manson, D",SS256,Superior,sailing vessel,306,
SV1284,Traveller : 1821,Peterhead,Davis Strait,Only whaling,1821,18.5,218,,,,,SM0218,,"Hutchison, A",SS271,Traveller,sailing vessel,400,
SV1285,Union : 1821,Peterhead,East Greenland,Only whaling,1821,2,21,,,,,SM0283,,"Mackie, T",SS280,Union,sailing vessel,224,
SV1318,Alexander : 1822,Aberdeen,Davis Strait,Only whaling,1822,4,50,,,,,SM0362,,"Picker, J",SS014,Alexander,sailing vessel,282,
SV1319,Bon Accord : 1822,Aberdeen,Davis Strait,Only whaling,1822,6,70,,,,,SM0349,,"Parker, J",SS033,Bon Accord,sailing vessel,363,
SV1312,Dee : 1822,Aberdeen,East Greenland,Only whaling,1822,8,111,,,,,SM0126,,Davidson,SS057,Dee,sailing vessel,319,
SV1320,Don : 1822,Aberdeen,Davis Strait,Only whaling,1822,8,114,,,,,SM0063,,"Brown, J",SS064,Don,sailing vessel,333,
SV1313,Henrietta : 1822,Aberdeen,East Greenland,Only whaling,1822,4,58,,,,,SM0424,,"Small, R",SS118,Henrietta,sailing vessel,260,
SV1314,Hercules : 1822,Aberdeen,East Greenland,Only whaling,1822,2,33,,,,,SM0166,,"Fairbourne, T",SS119,Hercules,sailing vessel,248,
SV1315,Jane : 1822,Aberdeen,East Greenland,Only whaling,1822,5,72,,,,,SM0068,,"Bruce, R",SS138,Jane,sailing vessel,278,
SV1321,Letita : 1822,Aberdeen,Davis Strait,Only whaling,1822,1,16,,,,,SM0098,,"Clark, J",SS157,Letita,sailing vessel,318,
SV1323,Middleton : 1822,Aberdeen,Davis Strait,Only whaling,1822,13,130,,,,,SM0377,,"Reid, W",SS177,Middleton,sailing vessel,329,
SV1322,Middleton : 1822,Aberdeen,Davis Strait,Only whaling,1822,11,140,,,,,SM0082,,"Cargill, J",SS178,Middleton,sailing vessel,294,
SV1316,Neptune : 1822,Aberdeen,East Greenland,Only whaling,1822,7,75,,,,,SM0033,,"Armstrong, T",SS186,Neptune,sailing vessel,282,
SV1324,Princess of Wales : 1822,Aberdeen,Davis Strait,Only whaling,1822,11,150,,,,,SM0539,,"Young, G",SS216,Princess of Wales,sailing vessel,308,
SV1317,St Andrew : 1822,Aberdeen,East Greenland,Only whaling,1822,6,101,,,,,SM0335,,"Newton, J",SS250,St Andrew,sailing vessel,313,
SV1325,Ythan : 1822,Aberdeen,Davis Strait,Only whaling,1822,7,84,,,,,SM0109,,"Craigie, A",SS292,Ythan,sailing vessel,264,
SV1289,Home Castle : 1822,Borrowstouneness,Davis Strait,Only whaling,1822,1,12,,,,,SM0511,,"Wallace, G",SS124,Home Castle,sailing vessel,311,
SV1288,Juno : 1822,Borrowstouneness,East Greenland,Only whaling,1822,3,40,,,,,SM0273,,"Lyall, J",SS149,Juno,sailing vessel,353,
SV1291,Rattler : 1822,Borrowstouneness,Davis Strait,Only whaling,1822,13,150,,,,,SM0454,,"Stodart, R",SS224,Rattler,sailing vessel,349,
SV1292,Success : 1822,Borrowstouneness,Davis Strait,Only whaling,1822,2,34,,,,,SM0482,,"Thompson, J",SS255,Success,sailing vessel,305,
SV1297,Achilles : 1822,Dundee,Davis Strait,Only whaling,1822,5,80,,,,,SM0498,,"Valentine, W",SS003,Achilles,sailing vessel,367,
SV1298,Advice : 1822,Dundee,Davis Strait,Only whaling,1822,5,48,,,,,SM0523,,"Webster, L",SS007,Advice,sailing vessel,324,
SV1299,Calypso : 1822,Dundee,Davis Strait,Only whaling,1822,0,0,,,,,SM0488,,"Thoms, G",SS041,Calypso,sailing vessel,306,Lost - 1 of 3 Scots.
SV1300,Dorothy : 1822,Dundee,Davis Strait,Only whaling,1822,1,11,,,,,SM0155,,"Deuchers, W",SS065,Dorothy,sailing vessel,369,
SV1301,Estridge : 1822,Dundee,Davis Strait,Only whaling,1822,10,124,,,,,SM0152,,"Deuchers, G",SS096,Estridge,sailing vessel,312,
SV1302,Fairy : 1822,Dundee,Davis Strait,Only whaling,1822,2,30,,,,,SM0490,,"Thoms, W",SS098,Fairy,sailing vessel,247,
SV1303,Friendship : 1822,Dundee,Davis Strait,Only whaling,1822,10,140,,,,,SM0225,,"Ireland, J",SS104,Friendship,sailing vessel,304,Opening up of 'Fall fishery' - Ireland had only 2 whales when remainder of Dundee fleet left for home - see above.
SV1304,Horn : 1822,Dundee,Davis Strait,Only whaling,1822,1,36,,,,,SM0234,,"Jeffers, W",SS128,Horn,sailing vessel,368,
SV1305,Princess Charlotte : 1822,Dundee,Davis Strait,Only whaling,1822,8,95,,,,,SM0006,,"Adamson, W",SS212,Princess Charlotte,sailing vessel,357,
SV1306,Three Brothers : 1822,Dundee,Davis Strait,Only whaling,1822,6,84,,,,,SM0174,,"Foreman, R",SS270,Three Brothers,sailing vessel,339,
SV1290,North Pole : 1822,Edinburgh/Leith,Davis Strait,Only whaling,1822,5,72,,,,,SM0290,,"Marr, D",SS188,North Pole,sailing vessel,314,Ships lost previopus year not replaced.
SV1343,John : 1822,Greenock,East Greenland,East Greenland,1822,14,155,531,,,,SM0228,,"Jackson, T",SS146,John,sailing vessel,316,
SV1295,Caledonia : 1822,Kirkcaldy,Davis Strait,Only whaling,1822,1,18,,,,,SM0345,,"Oliphant, H",SS040,Caledonia,sailing vessel,373,
SV1296,Earl Percy : 1822,Kirkcaldy,Davis Strait,Only whaling,1822,16,204,,,,,SM0142,,"Davidson, T",SS073,Earl Percy,sailing vessel,319,
SV1293,Rambler : 1822,Kirkcaldy,East Greenland,Only whaling,1822,3,23,,,,,SM0415,,"Sime, W",SS221,Rambler,sailing vessel,282,
